LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,LFPR,15_64,PC_AGE,A,2000,78.97001071,
SWE,LFPR,15_64,PC_AGE,A,2001,79.41072062,
SWE,LFPR,15_64,PC_AGE,A,2002,79.32427664,
SWE,LFPR,15_64,PC_AGE,A,2003,79.02244826,
SWE,LFPR,15_64,PC_AGE,A,2004,78.87331311,
SWE,LFPR,15_64,PC_AGE,A,2005,80.24575816,
SWE,LFPR,15_64,PC_AGE,A,2006,80.3076078,
SWE,LFPR,15_64,PC_AGE,A,2007,79.11875066,
SWE,LFPR,15_64,PC_AGE,A,2008,79.34007164,
SWE,LFPR,15_64,PC_AGE,A,2009,78.88629641,
SWE,LFPR,15_64,PC_AGE,A,2010,79.0454188,
SWE,LFPR,15_64,PC_AGE,A,2011,79.93716044,
SWE,LFPR,15_64,PC_AGE,A,2012,80.30275755,
SWE,LFPR,15_64,PC_AGE,A,2013,81.09336318,
SWE,LFPR,15_64,PC_AGE,A,2014,81.51003024,
SWE,LFPR,15_64,PC_AGE,A,2015,81.73473016,
SWE,LFPR,15_64,PC_AGE,A,2016,82.04897001,
CHE,LFPR,15_64,PC_AGE,A,1991,79.665422,
CHE,LFPR,15_64,PC_AGE,A,1992,80.26703534,
CHE,LFPR,15_64,PC_AGE,A,1993,80.39652614,
CHE,LFPR,15_64,PC_AGE,A,1994,79.24006637,
CHE,LFPR,15_64,PC_AGE,A,1995,79.4103596,
CHE,LFPR,15_64,PC_AGE,A,1996,79.98746646,
CHE,LFPR,15_64,PC_AGE,A,1997,80.25523711,
CHE,LFPR,15_64,PC_AGE,A,1998,81.00247922,
CHE,LFPR,15_64,PC_AGE,A,1999,80.9121743,
CHE,LFPR,15_64,PC_AGE,A,2000,80.51600423,
CHE,LFPR,15_64,PC_AGE,A,2001,81.19719834,
CHE,LFPR,15_64,PC_AGE,A,2002,81.31044391,
CHE,LFPR,15_64,PC_AGE,A,2003,81.34177597,
CHE,LFPR,15_64,PC_AGE,A,2004,80.96429907,
CHE,LFPR,15_64,PC_AGE,A,2005,80.85155427,
CHE,LFPR,15_64,PC_AGE,A,2006,81.2432844,
CHE,LFPR,15_64,PC_AGE,A,2007,81.61866909,
CHE,LFPR,15_64,PC_AGE,A,2008,82.3119051,
CHE,LFPR,15_64,PC_AGE,A,2009,82.49353442,
CHE,LFPR,15_64,PC_AGE,A,2010,81.29963427,
CHE,LFPR,15_64,PC_AGE,A,2011,82.05104421,
CHE,LFPR,15_64,PC_AGE,A,2012,82.28598201,
CHE,LFPR,15_64,PC_AGE,A,2013,82.39812814,
CHE,LFPR,15_64,PC_AGE,A,2014,82.88102449,
CHE,LFPR,15_64,PC_AGE,A,2015,83.28790935,
CHE,LFPR,15_64,PC_AGE,A,2016,83.87301472,
TUR,LFPR,15_64,PC_AGE,A,1988,60.05212803,
TUR,LFPR,15_64,PC_AGE,A,1989,60.70489546,
TUR,LFPR,15_64,PC_AGE,A,1990,59.39938305,
TUR,LFPR,15_64,PC_AGE,A,1991,59.95824574,
TUR,LFPR,15_64,PC_AGE,A,1992,58.82302917,
TUR,LFPR,15_64,PC_AGE,A,1993,54.98298896,
TUR,LFPR,15_64,PC_AGE,A,1994,57.48235167,
TUR,LFPR,15_64,PC_AGE,A,1995,56.81752591,
TUR,LFPR,15_64,PC_AGE,A,1996,56.36149574,
TUR,LFPR,15_64,PC_AGE,A,1997,55.2073963,
TUR,LFPR,15_64,PC_AGE,A,1998,55.30734449,
TUR,LFPR,15_64,PC_AGE,A,1999,55.16515583,
TUR,LFPR,15_64,PC_AGE,A,2000,52.4054257,
TUR,LFPR,15_64,PC_AGE,A,2001,52.31618916,
TUR,LFPR,15_64,PC_AGE,A,2002,52.27252171,
TUR,LFPR,15_64,PC_AGE,A,2003,51.0606128,
TUR,LFPR,15_64,PC_AGE,A,2004,49.64125665,
TUR,LFPR,15_64,PC_AGE,A,2005,49.84260231,
TUR,LFPR,15_64,PC_AGE,A,2006,49.7768608,
TUR,LFPR,15_64,PC_AGE,A,2007,49.83005959,
TUR,LFPR,15_64,PC_AGE,A,2008,50.56786041,
TUR,LFPR,15_64,PC_AGE,A,2009,51.66214165,
TUR,LFPR,15_64,PC_AGE,A,2010,52.67808306,
TUR,LFPR,15_64,PC_AGE,A,2011,53.81518642,
TUR,LFPR,15_64,PC_AGE,A,2012,53.97904276,
TUR,LFPR,15_64,PC_AGE,A,2013,54.97589737,
TUR,LFPR,15_64,PC_AGE,A,2014,55.1120091,
TUR,LFPR,15_64,PC_AGE,A,2015,56.08848219,
TUR,LFPR,15_64,PC_AGE,A,2016,56.97908094,
GBR,LFPR,15_64,PC_AGE,A,1984,74.80361899,
GBR,LFPR,15_64,PC_AGE,A,1985,75.2034019,
GBR,LFPR,15_64,PC_AGE,A,1986,75.61763795,
GBR,LFPR,15_64,PC_AGE,A,1987,76.01529234,
GBR,LFPR,15_64,PC_AGE,A,1988,76.73935783,
GBR,LFPR,15_64,PC_AGE,A,1989,77.60342204,
GBR,LFPR,15_64,PC_AGE,A,1990,77.80390334,
GBR,LFPR,15_64,PC_AGE,A,1991,77.34019994,
GBR,LFPR,15_64,PC_AGE,A,1992,76.4913053,
GBR,LFPR,15_64,PC_AGE,A,1993,76.13633235,
GBR,LFPR,15_64,PC_AGE,A,1994,76.02070314,
GBR,LFPR,15_64,PC_AGE,A,1995,75.77789995,
GBR,LFPR,15_64,PC_AGE,A,1996,75.93978778,
GBR,LFPR,15_64,PC_AGE,A,1997,76.02187286,
GBR,LFPR,15_64,PC_AGE,A,1998,75.6993293,
GBR,LFPR,15_64,PC_AGE,A,1999,76.1112167,
GBR,LFPR,15_64,PC_AGE,A,2000,76.38190955,
GBR,LFPR,15_64,PC_AGE,A,2001,76.10429365,
GBR,LFPR,15_64,PC_AGE,A,2002,76.38265927,
GBR,LFPR,15_64,PC_AGE,A,2003,76.42151862,
GBR,LFPR,15_64,PC_AGE,A,2004,76.31758722,
GBR,LFPR,15_64,PC_AGE,A,2005,76.29912317,
GBR,LFPR,15_64,PC_AGE,A,2006,76.82914721,
GBR,LFPR,15_64,PC_AGE,A,2007,76.51037495,
GBR,LFPR,15_64,PC_AGE,A,2008,76.78134338,
GBR,LFPR,15_64,PC_AGE,A,2009,76.6007595,
GBR,LFPR,15_64,PC_AGE,A,2010,76.25128746,
GBR,LFPR,15_64,PC_AGE,A,2011,76.37852351,
GBR,LFPR,15_64,PC_AGE,A,2012,76.94033124,
GBR,LFPR,15_64,PC_AGE,A,2013,77.19872794,
GBR,LFPR,15_64,PC_AGE,A,2014,77.58186832,
GBR,LFPR,15_64,PC_AGE,A,2015,77.62962462,
GBR,LFPR,15_64,PC_AGE,A,2016,78.16177529,
USA,LFPR,15_64,PC_AGE,A,1960,65.56265571,
USA,LFPR,15_64,PC_AGE,A,1961,65.73578517,
USA,LFPR,15_64,PC_AGE,A,1962,65.44391479,
USA,LFPR,15_64,PC_AGE,A,1963,65.32873047,
USA,LFPR,15_64,PC_AGE,A,1964,65.35161409,
USA,LFPR,15_64,PC_AGE,A,1965,65.49562296,
USA,LFPR,15_64,PC_AGE,A,1966,66.01040959,
USA,LFPR,15_64,PC_AGE,A,1967,66.3441937,
USA,LFPR,15_64,PC_AGE,A,1968,66.4845846,
USA,LFPR,15_64,PC_AGE,A,1969,67.00266261,
USA,LFPR,15_64,PC_AGE,A,1970,67.37213852,
USA,LFPR,15_64,PC_AGE,A,1971,67.24336316,
USA,LFPR,15_64,PC_AGE,A,1972,67.62340655,
USA,LFPR,15_64,PC_AGE,A,1973,68.23247151,
USA,LFPR,15_64,PC_AGE,A,1974,68.9117005,
USA,LFPR,15_64,PC_AGE,A,1975,68.99391471,
USA,LFPR,15_64,PC_AGE,A,1976,69.56596329,
USA,LFPR,15_64,PC_AGE,A,1977,70.41535045,
USA,LFPR,15_64,PC_AGE,A,1978,71.48478886,
USA,LFPR,15_64,PC_AGE,A,1979,72.19178568,
USA,LFPR,15_64,PC_AGE,A,1980,72.45003278,
USA,LFPR,15_64,PC_AGE,A,1981,72.70768659,
USA,LFPR,15_64,PC_AGE,A,1982,72.96456411,
USA,LFPR,15_64,PC_AGE,A,1983,73.15790538,
USA,LFPR,15_64,PC_AGE,A,1984,73.76592197,
USA,LFPR,15_64,PC_AGE,A,1985,74.4355532,
USA,LFPR,15_64,PC_AGE,A,1986,75.00261281,
USA,LFPR,15_64,PC_AGE,A,1987,75.49063351,
USA,LFPR,15_64,PC_AGE,A,1988,75.88669303,
USA,LFPR,15_64,PC_AGE,A,1989,76.59634014,
USA,LFPR,15_64,PC_AGE,A,1990,76.53249458,
USA,LFPR,15_64,PC_AGE,A,1991,76.24934098,
USA,LFPR,15_64,PC_AGE,A,1992,76.63657718,
USA,LFPR,15_64,PC_AGE,A,1993,76.58948625,
USA,LFPR,15_64,PC_AGE,A,1994,76.73142223,
USA,LFPR,15_64,PC_AGE,A,1995,76.87286478,
USA,LFPR,15_64,PC_AGE,A,1996,77.0638996,
USA,LFPR,15_64,PC_AGE,A,1997,77.36701257,
USA,LFPR,15_64,PC_AGE,A,1998,77.36380243,
USA,LFPR,15_64,PC_AGE,A,1999,77.23156976,
USA,LFPR,15_64,PC_AGE,A,2000,77.19905533,
USA,LFPR,15_64,PC_AGE,A,2001,76.81139449,
USA,LFPR,15_64,PC_AGE,A,2002,76.39990858,
USA,LFPR,15_64,PC_AGE,A,2003,75.81921388,
USA,LFPR,15_64,PC_AGE,A,2004,75.44516792,
USA,LFPR,15_64,PC_AGE,A,2005,75.40808527,
USA,LFPR,15_64,PC_AGE,A,2006,75.54049927,
USA,LFPR,15_64,PC_AGE,A,2007,75.30106318,
USA,LFPR,15_64,PC_AGE,A,2008,75.2911619,
USA,LFPR,15_64,PC_AGE,A,2009,74.62424736,
USA,LFPR,15_64,PC_AGE,A,2010,73.90784683,
USA,LFPR,15_64,PC_AGE,A,2011,73.2918105,
USA,LFPR,15_64,PC_AGE,A,2012,73.10541367,
USA,LFPR,15_64,PC_AGE,A,2013,72.81069082,
USA,LFPR,15_64,PC_AGE,A,2014,72.69677369,
USA,LFPR,15_64,PC_AGE,A,2015,72.60601195,
USA,LFPR,15_64,PC_AGE,A,2016,72.95221968,
G7M,LFPR,15_64,PC_AGE,A,1960,65.56265571,
G7M,LFPR,15_64,PC_AGE,A,1961,65.73578517,
G7M,LFPR,15_64,PC_AGE,A,1962,51.47163775,
G7M,LFPR,15_64,PC_AGE,A,1963,51.68378912,
G7M,LFPR,15_64,PC_AGE,A,1964,51.56025827,
G7M,LFPR,15_64,PC_AGE,A,1965,51.62043087,
G7M,LFPR,15_64,PC_AGE,A,1966,52.2346026,
G7M,LFPR,15_64,PC_AGE,A,1967,52.2158266,
G7M,LFPR,15_64,PC_AGE,A,1968,67.20767093,
G7M,LFPR,15_64,PC_AGE,A,1969,67.37617587,
G7M,LFPR,15_64,PC_AGE,A,1970,65.88081961,
G7M,LFPR,15_64,PC_AGE,A,1971,65.77256137,
G7M,LFPR,15_64,PC_AGE,A,1972,65.84095444,
G7M,LFPR,15_64,PC_AGE,A,1973,66.26336079,
G7M,LFPR,15_64,PC_AGE,A,1974,66.35594659,
G7M,LFPR,15_64,PC_AGE,A,1975,66.28905243,
G7M,LFPR,15_64,PC_AGE,A,1976,66.66846268,
G7M,LFPR,15_64,PC_AGE,A,1977,67.61576717,
G7M,LFPR,15_64,PC_AGE,A,1978,68.15495147,
G7M,LFPR,15_64,PC_AGE,A,1979,68.73742872,
G7M,LFPR,15_64,PC_AGE,A,1980,68.9602356,
G7M,LFPR,15_64,PC_AGE,A,1981,69.12563752,
G7M,LFPR,15_64,PC_AGE,A,1982,69.22149981,
G7M,LFPR,15_64,PC_AGE,A,1983,69.26324681,
G7M,LFPR,15_64,PC_AGE,A,1984,69.82010637,
G7M,LFPR,15_64,PC_AGE,A,1985,70.15682449,
G7M,LFPR,15_64,PC_AGE,A,1986,70.56268795,
G7M,LFPR,15_64,PC_AGE,A,1987,70.87913087,
G7M,LFPR,15_64,PC_AGE,A,1988,71.16265205,
G7M,LFPR,15_64,PC_AGE,A,1989,71.65035877,
G7M,LFPR,15_64,PC_AGE,A,1990,71.84968711,
G7M,LFPR,15_64,PC_AGE,A,1991,72.11325649,
G7M,LFPR,15_64,PC_AGE,A,1992,72.28586211,
G7M,LFPR,15_64,PC_AGE,A,1993,72.23540724,
G7M,LFPR,15_64,PC_AGE,A,1994,72.2405315,
G7M,LFPR,15_64,PC_AGE,A,1995,72.30171674,
G7M,LFPR,15_64,PC_AGE,A,1996,72.59535328,
G7M,LFPR,15_64,PC_AGE,A,1997,72.89886919,
G7M,LFPR,15_64,PC_AGE,A,1998,73.06098986,
G7M,LFPR,15_64,PC_AGE,A,1999,73.11924406,
G7M,LFPR,15_64,PC_AGE,A,2000,73.24096835,
G7M,LFPR,15_64,PC_AGE,A,2001,73.20281764,
G7M,LFPR,15_64,PC_AGE,A,2002,73.14047137,
G7M,LFPR,15_64,PC_AGE,A,2003,73.09718301,
G7M,LFPR,15_64,PC_AGE,A,2004,73.19485519,
G7M,LFPR,15_64,PC_AGE,A,2005,73.36351748,
G7M,LFPR,15_64,PC_AGE,A,2006,73.70253737,
G7M,LFPR,15_64,PC_AGE,A,2007,73.77200312,
G7M,LFPR,15_64,PC_AGE,A,2008,73.913313,
G7M,LFPR,15_64,PC_AGE,A,2009,73.64852294,
G7M,LFPR,15_64,PC_AGE,A,2010,73.34124093,
G7M,LFPR,15_64,PC_AGE,A,2011,73.10469987,
G7M,LFPR,15_64,PC_AGE,A,2012,73.26584945,
G7M,LFPR,15_64,PC_AGE,A,2013,73.39519011,
G7M,LFPR,15_64,PC_AGE,A,2014,73.55178845,
G7M,LFPR,15_64,PC_AGE,A,2015,73.60602762,
G7M,LFPR,15_64,PC_AGE,A,2016,74.08819253,
BRA,LFPR,15_64,PC_AGE,A,2001,71.09771438,
BRA,LFPR,15_64,PC_AGE,A,2002,72.11829031,
BRA,LFPR,15_64,PC_AGE,A,2003,72.19246069,
BRA,LFPR,15_64,PC_AGE,A,2004,73.11623444,
BRA,LFPR,15_64,PC_AGE,A,2005,74.05407711,
BRA,LFPR,15_64,PC_AGE,A,2006,73.74223767,
BRA,LFPR,15_64,PC_AGE,A,2007,73.5117102,
BRA,LFPR,15_64,PC_AGE,A,2008,73.70640899,
BRA,LFPR,15_64,PC_AGE,A,2009,73.9450383,
BRA,LFPR,15_64,PC_AGE,A,2011,71.79955871,
BRA,LFPR,15_64,PC_AGE,A,2012,71.71384223,
BRA,LFPR,15_64,PC_AGE,A,2013,71.4037128,
BRA,LFPR,15_64,PC_AGE,A,2014,72.59685484,
BRA,LFPR,15_64,PC_AGE,A,2015,71.39552255,
BGR,LFPR,15_64,PC_AGE,A,2000,60.74969386,
BGR,LFPR,15_64,PC_AGE,A,2001,62.47592257,
BGR,LFPR,15_64,PC_AGE,A,2002,61.89776108,
BGR,LFPR,15_64,PC_AGE,A,2003,60.90877694,
BGR,LFPR,15_64,PC_AGE,A,2004,61.75688342,
BGR,LFPR,15_64,PC_AGE,A,2005,62.10589227,
BGR,LFPR,15_64,PC_AGE,A,2006,64.46125277,
BGR,LFPR,15_64,PC_AGE,A,2007,66.32794341,
BGR,LFPR,15_64,PC_AGE,A,2008,67.7966575,
BGR,LFPR,15_64,PC_AGE,A,2009,67.19346827,
BGR,LFPR,15_64,PC_AGE,A,2010,66.69264686,
BGR,LFPR,15_64,PC_AGE,A,2011,65.91565516,
BGR,LFPR,15_64,PC_AGE,A,2012,67.10330921,
BGR,LFPR,15_64,PC_AGE,A,2013,68.37987034,
BGR,LFPR,15_64,PC_AGE,A,2014,68.99542154,
BGR,LFPR,15_64,PC_AGE,A,2015,69.30971654,
BGR,LFPR,15_64,PC_AGE,A,2016,68.67888083,
CHL,LFPR,15_64,PC_AGE,A,1996,60.90942256,
CHL,LFPR,15_64,PC_AGE,A,1997,61.09453654,
CHL,LFPR,15_64,PC_AGE,A,1998,61.19802069,
CHL,LFPR,15_64,PC_AGE,A,1999,61.61523173,
CHL,LFPR,15_64,PC_AGE,A,2000,61.02035311,
CHL,LFPR,15_64,PC_AGE,A,2001,60.25672741,
CHL,LFPR,15_64,PC_AGE,A,2002,59.93762966,
CHL,LFPR,15_64,PC_AGE,A,2003,60.64980557,
CHL,LFPR,15_64,PC_AGE,A,2004,61.14168718,
CHL,LFPR,15_64,PC_AGE,A,2005,61.52309882,
CHL,LFPR,15_64,PC_AGE,A,2006,62.48956853,
CHL,LFPR,15_64,PC_AGE,A,2007,63.04372769,
CHL,LFPR,15_64,PC_AGE,A,2008,64.69316842,
CHL,LFPR,15_64,PC_AGE,A,2009,64.82222212,
CHL,LFPR,15_64,PC_AGE,A,2010,64.78031112,
CHL,LFPR,15_64,PC_AGE,A,2011,66.18875626,
CHL,LFPR,15_64,PC_AGE,A,2012,66.26942371,
CHL,LFPR,15_64,PC_AGE,A,2013,66.43737302,
CHL,LFPR,15_64,PC_AGE,A,2014,66.62756502,
CHL,LFPR,15_64,PC_AGE,A,2015,66.75687241,
CHL,LFPR,15_64,PC_AGE,A,2016,66.77853301,
CHN,LFPR,15_64,PC_AGE,A,2000,82.34600184,
CHN,LFPR,15_64,PC_AGE,A,2010,77.36830438,
COL,LFPR,15_64,PC_AGE,A,2001,71.30842178,
COL,LFPR,15_64,PC_AGE,A,2002,71.28491569,
COL,LFPR,15_64,PC_AGE,A,2003,72.05304705,
COL,LFPR,15_64,PC_AGE,A,2004,70.5533808,
COL,LFPR,15_64,PC_AGE,A,2005,69.90106674,
COL,LFPR,15_64,PC_AGE,A,2007,67.98518361,
COL,LFPR,15_64,PC_AGE,A,2008,68.40147632,
COL,LFPR,15_64,PC_AGE,A,2009,71.13756094,
COL,LFPR,15_64,PC_AGE,A,2010,72.42779531,
COL,LFPR,15_64,PC_AGE,A,2011,73.23071097,
COL,LFPR,15_64,PC_AGE,A,2012,74.21971887,
COL,LFPR,15_64,PC_AGE,A,2013,73.89120633,
COL,LFPR,15_64,PC_AGE,A,2014,74.0094718,
COL,LFPR,15_64,PC_AGE,A,2015,74.47546665,
COL,LFPR,15_64,PC_AGE,A,2016,74.26068256,
CRI,LFPR,15_64,PC_AGE,A,1987,60.39288463,
CRI,LFPR,15_64,PC_AGE,A,1988,60.49528395,
CRI,LFPR,15_64,PC_AGE,A,1989,60.10745149,
CRI,LFPR,15_64,PC_AGE,A,1990,60.45706403,
CRI,LFPR,15_64,PC_AGE,A,1991,59.748632,
CRI,LFPR,15_64,PC_AGE,A,1992,59.27585153,
CRI,LFPR,15_64,PC_AGE,A,1993,60.35529568,
CRI,LFPR,15_64,PC_AGE,A,1994,60.86875233,
CRI,LFPR,15_64,PC_AGE,A,1995,61.78313494,
CRI,LFPR,15_64,PC_AGE,A,1996,60.02059761,
CRI,LFPR,15_64,PC_AGE,A,1997,62.06369953,
CRI,LFPR,15_64,PC_AGE,A,1998,63.85701398,
CRI,LFPR,15_64,PC_AGE,A,1999,63.4411304,
CRI,LFPR,15_64,PC_AGE,A,2000,62.82882579,
CRI,LFPR,15_64,PC_AGE,A,2001,65.03241748,
CRI,LFPR,15_64,PC_AGE,A,2002,64.65911636,
CRI,LFPR,15_64,PC_AGE,A,2003,65.25893365,
CRI,LFPR,15_64,PC_AGE,A,2004,63.96368903,
CRI,LFPR,15_64,PC_AGE,A,2005,66.36067926,
CRI,LFPR,15_64,PC_AGE,A,2006,66.04154442,
CRI,LFPR,15_64,PC_AGE,A,2007,67.20000564,
CRI,LFPR,15_64,PC_AGE,A,2008,66.82096559,
CRI,LFPR,15_64,PC_AGE,A,2009,66.51342802,
CRI,LFPR,15_64,PC_AGE,A,2010,65.57152462,
CRI,LFPR,15_64,PC_AGE,A,2011,64.88599551,
CRI,LFPR,15_64,PC_AGE,A,2012,68.89562669,
CRI,LFPR,15_64,PC_AGE,A,2013,68.24050897,
CRI,LFPR,15_64,PC_AGE,A,2014,68.43192939,
CRI,LFPR,15_64,PC_AGE,A,2015,67.29817889,
CRI,LFPR,15_64,PC_AGE,A,2016,65.00711458,
HRV,LFPR,15_64,PC_AGE,A,2002,62.918119,
HRV,LFPR,15_64,PC_AGE,A,2003,62.43662439,
HRV,LFPR,15_64,PC_AGE,A,2004,63.68707162,
HRV,LFPR,15_64,PC_AGE,A,2005,63.27033054,
HRV,LFPR,15_64,PC_AGE,A,2006,62.8472851,
HRV,LFPR,15_64,PC_AGE,A,2007,65.65330956,
HRV,LFPR,15_64,PC_AGE,A,2008,65.75227511,
HRV,LFPR,15_64,PC_AGE,A,2009,65.63261422,
HRV,LFPR,15_64,PC_AGE,A,2010,65.11550182,
HRV,LFPR,15_64,PC_AGE,A,2011,64.14321167,
HRV,LFPR,15_64,PC_AGE,A,2012,63.88017743,
HRV,LFPR,15_64,PC_AGE,A,2013,63.69215855,
HRV,LFPR,15_64,PC_AGE,A,2014,66.09636717,
HRV,LFPR,15_64,PC_AGE,A,2015,66.83492552,
HRV,LFPR,15_64,PC_AGE,A,2016,65.60521845,
CYP,LFPR,15_64,PC_AGE,A,2000,68.87104789,
CYP,LFPR,15_64,PC_AGE,A,2001,70.72003471,
CYP,LFPR,15_64,PC_AGE,A,2002,70.92630785,
CYP,LFPR,15_64,PC_AGE,A,2003,72.22582319,
CYP,LFPR,15_64,PC_AGE,A,2004,72.61571553,
CYP,LFPR,15_64,PC_AGE,A,2005,72.39996865,
CYP,LFPR,15_64,PC_AGE,A,2006,73.02668282,
CYP,LFPR,15_64,PC_AGE,A,2007,73.94387728,
CYP,LFPR,15_64,PC_AGE,A,2008,73.63301838,
CYP,LFPR,15_64,PC_AGE,A,2009,73.00679387,
CYP,LFPR,15_64,PC_AGE,A,2010,73.61757899,
CYP,LFPR,15_64,PC_AGE,A,2011,73.54975414,
CYP,LFPR,15_64,PC_AGE,A,2012,73.47872369,
CYP,LFPR,15_64,PC_AGE,A,2013,73.57520465,
CYP,LFPR,15_64,PC_AGE,A,2014,74.28214356,
CYP,LFPR,15_64,PC_AGE,A,2015,73.6024678,
CYP,LFPR,15_64,PC_AGE,A,2016,73.11245503,
EST,LFPR,15_64,PC_AGE,A,1990,78.65641196,
EST,LFPR,15_64,PC_AGE,A,1991,77.43412202,
EST,LFPR,15_64,PC_AGE,A,1992,75.309328,
EST,LFPR,15_64,PC_AGE,A,1993,73.87932902,
EST,LFPR,15_64,PC_AGE,A,1994,74.0895173,
EST,LFPR,15_64,PC_AGE,A,1995,72.93256377,
EST,LFPR,15_64,PC_AGE,A,1996,72.35644266,
EST,LFPR,15_64,PC_AGE,A,1997,72.82640378,
EST,LFPR,15_64,PC_AGE,A,1998,71.97681908,
EST,LFPR,15_64,PC_AGE,A,1999,70.69227191,
EST,LFPR,15_64,PC_AGE,A,2000,71.13291609,
EST,LFPR,15_64,PC_AGE,A,2001,70.46256051,
EST,LFPR,15_64,PC_AGE,A,2002,69.05986614,
EST,LFPR,15_64,PC_AGE,A,2003,70.13197531,
EST,LFPR,15_64,PC_AGE,A,2004,69.94011916,
EST,LFPR,15_64,PC_AGE,A,2005,70.17820796,
EST,LFPR,15_64,PC_AGE,A,2006,72.62285853,
EST,LFPR,15_64,PC_AGE,A,2007,73.03097747,
EST,LFPR,15_64,PC_AGE,A,2008,74.10741927,
EST,LFPR,15_64,PC_AGE,A,2009,73.95849419,
EST,LFPR,15_64,PC_AGE,A,2010,73.80600722,
EST,LFPR,15_64,PC_AGE,A,2011,74.72777127,
EST,LFPR,15_64,PC_AGE,A,2012,74.83384006,
EST,LFPR,15_64,PC_AGE,A,2013,75.10447883,
EST,LFPR,15_64,PC_AGE,A,2014,75.19422393,
EST,LFPR,15_64,PC_AGE,A,2015,76.62663461,
EST,LFPR,15_64,PC_AGE,A,2016,77.36807745,
IND,LFPR,15_64,PC_AGE,A,1983,60.50477908,
IND,LFPR,15_64,PC_AGE,A,1988,59.82300092,
IND,LFPR,15_64,PC_AGE,A,1994,62.48248,
IND,LFPR,15_64,PC_AGE,A,2000,60.90345518,
IND,LFPR,15_64,PC_AGE,A,2005,62.64848445,
IND,LFPR,15_64,PC_AGE,A,2006,60.59264434,
IND,LFPR,15_64,PC_AGE,A,2008,58.80861694,
IND,LFPR,15_64,PC_AGE,A,2010,56.83935472,
IND,LFPR,15_64,PC_AGE,A,2012,55.36684152,
IDN,LFPR,15_64,PC_AGE,A,2006,68.06673041,
IDN,LFPR,15_64,PC_AGE,A,2007,68.89963661,
IDN,LFPR,15_64,PC_AGE,A,2008,69.27982236,
IDN,LFPR,15_64,PC_AGE,A,2009,69.24743272,
IDN,LFPR,15_64,PC_AGE,A,2010,69.83085862,
IDN,LFPR,15_64,PC_AGE,A,2011,68.9580998,
IDN,LFPR,15_64,PC_AGE,A,2012,70.0249358,
IDN,LFPR,15_64,PC_AGE,A,2013,69.04666826,
ISR,LFPR,15_64,PC_AGE,A,1985,62.830361,
ISR,LFPR,15_64,PC_AGE,A,1986,62.81239176,
ISR,LFPR,15_64,PC_AGE,A,1987,63.97734018,
ISR,LFPR,15_64,PC_AGE,A,1988,65.65210743,
ISR,LFPR,15_64,PC_AGE,A,1989,66.68826746,
ISR,LFPR,15_64,PC_AGE,A,1990,65.96793996,
ISR,LFPR,15_64,PC_AGE,A,1991,66.64155398,
ISR,LFPR,15_64,PC_AGE,A,1992,67.34446587,
ISR,LFPR,15_64,PC_AGE,A,1993,68.79455358,
ISR,LFPR,15_64,PC_AGE,A,1994,69.57333032,
ISR,LFPR,15_64,PC_AGE,A,1995,69.94315452,
ISR,LFPR,15_64,PC_AGE,A,1996,69.33662159,
ISR,LFPR,15_64,PC_AGE,A,1997,69.14097179,
ISR,LFPR,15_64,PC_AGE,A,1998,68.77853033,
ISR,LFPR,15_64,PC_AGE,A,1999,69.30631059,
ISR,LFPR,15_64,PC_AGE,A,2000,69.92487401,
ISR,LFPR,15_64,PC_AGE,A,2001,69.89269696,
ISR,LFPR,15_64,PC_AGE,A,2002,69.0419862,
ISR,LFPR,15_64,PC_AGE,A,2003,69.55495043,
ISR,LFPR,15_64,PC_AGE,A,2004,70.09646407,
ISR,LFPR,15_64,PC_AGE,A,2005,70.37004289,
ISR,LFPR,15_64,PC_AGE,A,2006,70.77514767,
ISR,LFPR,15_64,PC_AGE,A,2007,71.23387903,
ISR,LFPR,15_64,PC_AGE,A,2008,70.99939647,
ISR,LFPR,15_64,PC_AGE,A,2009,71.17624384,
ISR,LFPR,15_64,PC_AGE,A,2010,71.34209989,
ISR,LFPR,15_64,PC_AGE,A,2011,70.97653428,
ISR,LFPR,15_64,PC_AGE,A,2012,71.47300419,
ISR,LFPR,15_64,PC_AGE,A,2013,71.58465471,
ISR,LFPR,15_64,PC_AGE,A,2014,72.18721998,
ISR,LFPR,15_64,PC_AGE,A,2015,72.1760699,
ISR,LFPR,15_64,PC_AGE,A,2016,72.12075128,
LVA,LFPR,15_64,PC_AGE,A,2000,67.01563653,
LVA,LFPR,15_64,PC_AGE,A,2001,67.64780823,
LVA,LFPR,15_64,PC_AGE,A,2002,68.56199928,
LVA,LFPR,15_64,PC_AGE,A,2003,68.8985914,
LVA,LFPR,15_64,PC_AGE,A,2004,69.30522301,
LVA,LFPR,15_64,PC_AGE,A,2005,69.14621993,
LVA,LFPR,15_64,PC_AGE,A,2006,71.01598241,
LVA,LFPR,15_64,PC_AGE,A,2007,72.62051006,
LVA,LFPR,15_64,PC_AGE,A,2008,74.1593264,
LVA,LFPR,15_64,PC_AGE,A,2009,73.54861013,
LVA,LFPR,15_64,PC_AGE,A,2010,72.95336665,
LVA,LFPR,15_64,PC_AGE,A,2011,72.83914136,
LVA,LFPR,15_64,PC_AGE,A,2012,74.40922552,
