LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,4.858724,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,5.300473,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.301991,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-4.004905,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.576706,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,5.416467,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,2.095774,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,6.756479,
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.026744,E
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,3.213193,E
TUR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.986603,E
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,6.501713,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,5.891247,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,1.806076,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,-0.69776,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,-0.836275,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,4.467596,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,3.404402,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,4.794004,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,3.142557,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,0.959498,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,5.999604,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,2.992528,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,5.279499,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,-0.900539,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,1.180739,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.608071,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,3.614094,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,-0.184198,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,0.405586,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,1.120141,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,2.033993,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,4.743217,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,3.664761,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,2.472757,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.096753,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.452197,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,3.579559,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,1.184401,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.288806,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,3.260753,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.72266,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.657676,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,3.039474,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.149974,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,0.880605,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.788227,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.397793,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.01056,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-2.297879,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.144426,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.126549,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-0.492611,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.257588,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.269548,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,1.67007,
GBR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,-0.407161,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,3.752223,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,2.43645,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,2.371007,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,-0.878873,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,2.745756,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,2.420745,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,1.051921,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,0.817214,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,0.457157,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,0.032419,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,2.376382,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,-0.43091,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.784035,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.106106,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,1.906491,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.310428,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,0.729142,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,1.182211,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,0.888682,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,1.745721,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,1.344772,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,3.468158,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,0.374949,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,0.855689,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,0.253949,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,2.50909,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,1.488229,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,2.218908,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.84657,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.761227,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,2.215706,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.863777,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,3.022254,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.588558,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.965962,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,0.804157,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,0.98592,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,0.765353,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,2.894131,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.794132,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.209358,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.238159,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.221718,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.557193,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.72793,
USA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.183476,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,2.463831,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,1.024002,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,4.706684,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,1.345973,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,6.283845,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,7.219284,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,2.161755,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,6.00177,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,10.515176,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,7.013895,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,7.749014,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,0.214793,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.739062,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,4.155996,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,3.089643,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,0.886787,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.84124,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,4.684807,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,5.337168,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,4.120451,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,3.855389,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,2.203049,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,0.08844,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,-0.551793,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,2.2997,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,4.949849,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,-1.010168,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.663895,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.766867,
CHL,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,1.211786,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,6.128399,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,5.976437,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,4.864479,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,6.284289,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,5.777547,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,5.525687,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,7.682079,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-3.748677,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,1.992539,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,5.134006,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,-1.341042,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,4.443428,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,1.751981,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,2.461103,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,-0.74871,
EST,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,1.572643,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,1.730838,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,0.544637,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,-0.812323,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,3.416442,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.717413,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,4.145567,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,1.875648,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,-1.274091,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,5.180994,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,2.49107,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,-0.570646,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,-0.660058,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,-1.361129,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,-1.014583,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,0.95614,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,1.212576,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,2.785343,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,-0.150242,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,4.025272,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,0.903994,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,-1.804727,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.895881,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,4.678315,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.137858,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,3.622572,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.19008,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.354348,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.572659,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.713421,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,2.709168,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-0.305168,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,2.039115,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.42654,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.292956,
ISR,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.25345,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,-2.148816,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.983168,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,-2.270812,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,-2.12487,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,5.484289,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,5.112061,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.227332,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,7.067459,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,5.833756,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,5.191992,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,6.593516,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,5.843662,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,4.767544,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-4.513134,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.652397,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,2.558838,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,2.502574,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,2.107882,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.277544,B
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,-3.542225,
RUS,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,-0.118025,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,7.315105,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,7.859647,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,2.607039,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,3.573853,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,3.733683,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,3.22258,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,0.760151,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,2.960022,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,3.28426,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,6.97067,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,5.835122,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,4.254149,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.408089,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-6.401698,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.340905,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,3.405001,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-0.648306,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,-1.079111,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.420838,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.650461,
SVN,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,2.465496,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.727071,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.745944,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,2.265437,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.218339,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.542381,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.492125,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.387013,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.071446,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,0.264526,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,1.766895,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.104512,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.518822,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.893349,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.825186,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,1.03202,
OECD,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.403646,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.256579,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.247464,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,1.377389,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.067842,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,3.016215,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.954043,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,1.648854,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,1.39124,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,1.667218,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.096095,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.61735,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.020206,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.397331,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-1.374394,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.023429,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.456109,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.925335,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.995891,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.637591,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,1.348565,
EU28,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.603787,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1971,4.152232,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1972,4.837073,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1973,4.16192,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1974,1.709396,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1975,2.120914,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1976,3.415023,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1977,2.768784,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1978,2.90467,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1979,2.220333,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1980,0.836249,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1981,2.678492,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1982,0.939889,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1983,2.679911,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1984,2.586981,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1985,2.905034,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1986,2.03496,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1987,1.765161,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1988,2.42205,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1989,2.330696,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1990,2.557224,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1991,1.762537,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,2.817512,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,1.674729,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,1.74532,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.511303,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.96707,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,2.036033,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,1.896381,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.593833,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.860561,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.898477,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,2.202096,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,1.901904,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.091906,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,1.646893,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.005162,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,0.837308,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,0.259053,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,0.51875,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.504789,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.637849,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.361645,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.815658,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.654197,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.970884,
G-7,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.316498,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.793882,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,4.329585,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,6.917492,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,4.493507,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,9.090625,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,4.160671,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,8.255381,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,8.323107,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,10.910367,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,8.161238,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,5.724895,B
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,7.550145,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-8.751108,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,2.494599,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,3.824906,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,3.901854,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,3.482121,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,0.611027,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,2.73579,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,3.364544,
LVA,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,2.346544,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,4.316826,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,7.286279,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,5.457672,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,4.229763,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,1.39302,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,11.642332,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,4.694347,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,9.118758,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.415267,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,6.898476,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,8.018424,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,7.177343,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,2.395386,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-4.225325,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,6.109547,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,6.984066,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,2.105728,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,3.027576,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,1.928333,
